user_id,books
30048.0,"[4030521746855.0, 5051890321701.0, 4010324026279.0, 5053083230012.0]"
30054.0,"[9783959674096.0, 9783453419919.0, 9783453419926.0, 9783746635460.0, 9783548286679.0, 9783736312791.0, 9783328104025.0, 9783426526019.0, 9783453422940.0, 9783499276392.0, 9783442490967.0, 9783499275173.0, 9783426526019.0, 9783453422940.0, 9783499276392.0, 9783442490967.0, 9783499275173.0, 9783764507770.0, 9783894256760.0, 9783404184934.0, 9783746638119.0, 9783746638126.0, 9783746638133.0, 4195552203507.0, 9783426526019.0, 9783764507763.0, 9783426307151.0, 9783492061216.0, 9783715250083.0, 9783736316553.0, 9783736316553.0, 9783715250083.0, 9783492061216.0, 9783426307151.0, 9783764507763.0, 9783426526019.0, 9783740817589.0, 9783426526026.0, 9783455012125.0, 9783651000933.0, 9783764507770.0, 9783453580756.0, 9783740814397.0, 9783426527849.0, 9783455014860.0, 9783462052688.0, 9783462051247.0, 9783426527849.0, 9783453580756.0, 3858825001.0, 9783499003448.0, 9783809027546.0, 9783492064019.0, 9783764507879.0, 9783038752899.0, 9783809026631.0, 9783764507886.0, 9783499003455.0, 9783734108907.0, 9783453441255.0, 9783499003448.0, 9783352009259.0, 9783596706037.0, 9783734108914.0, 9783740811235.0, 9783471350584.0, 9783596706037.0, 9783740818685.0, 9783453421455.0, 9783352009266.0, 9783734108938.0, 9783426530870.0, 9783746635095.0, 9783328105633.0, 9783596706044.0, 9783453441255.0, 9783311120384.0, 9783832165208.0, 9783462001020.0, 9783746635095.0, 9783426530870.0, 9783839205839.0, 9783423283823.0, 9783499009167.0, 9783453425804.0, 9783894257958.0, 9783492071574.0, 9783785727881.0, 9783894256760.0, 9783431039054.0, 9783328100898.0, 9783499006524.0, 9783453424630.0, 9783431039054.0, 9783764507886.0, 9783764507701.0, 9783764508432.0, 9783492318112.0, 9783453425361.0, 9783453425378.0, 9783492318136.0, 9783492318129.0, 9783764507046.0, 9783404179626.0, 9783764507909.0, 9783764507909.0, 9783453422506.0, 9783764507459.0, 9783453425699.0, 9783715255019.0, 9783830438526.0, 9783453425705.0, 9783453425712.0, 9783715250052.0, 9783453292338.0, 9783404180158.0, 9783805200684.0, 9783328105640.0, 9783830438526.0, 4195552203507.0, 9783715255026.0, 9783596700493.0, 9783715250069.0, 9783805201032.0, 9783453425514.0, 9783740821098.0, 9783453425514.0, 9783805203371.0, 9783764508289.0, 9783404184842.0, 9783740801786.0, 9783805201032.0, 9783764508296.0, 9783492062015.0, 9783404185689.0, 9783596708024.0, 9783847901020.0, 9783740801786.0, 9783805203340.0, 9783492062022.0, 9783453423190.0, 9783453425774.0, 4194778506904.0, 4194778506904.0]"
30055.0,"[9783770700035.0, 9783930038732.0, 9783401703374.0, 9783770700035.0, 9783401716992.0, 9783743202481.0, 9783743202481.0, 9783737359757.0, 9783785588598.0, 9783522459099.0, 9783737357067.0, 9783451006807.0, 9783962443016.0, 9783257072310.0, 9783522459099.0, 9783737357067.0, 9783451006807.0, 9783962443016.0, 9783257072310.0, 9783522459099.0, 9783737357067.0, 9783451006807.0, 9783962443016.0, 9783734860201.0, 9783649626558.0, 9783751400541.0, 9783038930532.0, 9783446276000.0, 9783280034903.0, 9783446276000.0, 9783649643340.0, 9783751401135.0, 9783649643340.0, 9783827014764.0, 9783905011821.0, 9783414823953.0, 9783407793331.0, 3324009879.0, 3907799208.0, 9783856548384.0, 9783649618546.0, 9783649621850.0, 9783785589076.0, 9783492071093.0, 9783856548384.0, 9783864294938.0, 9783737332538.0, 9783856548384.0, 9783737332538.0, 9783649669463.0, 9783522458382.0, 9783737332200.0, 9783737333856.0, 9783649629764.0, 9783959390897.0, 9783737356534.0, 9783961292899.0, 9783865663948.0, 9783401706009.0, 9783961292868.0, 9783314016325.0, 9783462005134.0, 9783630877754.0, 9783314016325.0, 9783462005134.0, 9783630877754.0, 9783961292899.0, 9783865663948.0, 9783401706009.0, 9783961292868.0, 9783446276000.0, 9783522305334.0, 9783702233907.0, 9783649628927.0, 3770742923.0, 9783314016325.0, 9783649640172.0, 9783734820212.0, 9783743219458.0, 9783649640172.0, 9783734820212.0, 9783743219458.0, 9783649626558.0, 9783734820656.0, 3324009879.0, 9783649640172.0, 9783743219458.0]"
30068.0,"[9783492319249.0, 9783423282369.0, 9783423282369.0, 9783492319249.0, 9783715250069.0, 9783764508289.0, 9783857031557.0, 9783895651779.0, 9783764508333.0, 9783764507046.0, 9783401713106.0, 9783522459969.0, 9783715255026.0, 9783311120384.0, 9783497030354.0, 9783522436144.0, 9783740812522.0, 9783839228050.0, 9783857035524.0, 9783857030581.0, 9783037630778.0, 9783037631454.0, 9783401710594.0, 9783857030581.0, 9783037630778.0, 9783037631454.0, 9783401710594.0]"
30069.0,"[9783498002688.0, 9783442490899.0, 9783442316069.0, 9783764508173.0, 9783426282809.0, 9783311300212.0, 9783458682028.0, 9783328602262.0, 9783328602910.0, 9783426282809.0, 9783311300212.0, 9783458682028.0, 9783328602262.0, 9783328602910.0, 9783426282809.0, 9783311300212.0, 9783328602910.0, 9783492062862.0, 9783426281802.0, 9783453273962.0, 9783785728208.0, 9783458682554.0, 9783442491858.0, 9783423282819.0, 9783498003203.0, 9783423263481.0, 9783423263481.0, 9783734108907.0, 9783764508111.0, 9783499004278.0, 9783498062934.0, 9783423220163.0, 9783365002919.0, 9783423218719.0, 9783492063326.0, 9783746639567.0, 9783423263481.0, 9783734108907.0, 9783764508111.0, 9783499004278.0, 9783498062934.0, 9783499004278.0, 9783328602347.0, 9783453273986.0, 9783839205181.0, 9783785728345.0, 9783785726228.0, 9783492063814.0, 9783734103438.0, 9783746639512.0, 9783352009983.0, 9783423263689.0, 9783839205181.0, 9783839205181.0, 9783352009983.0, 9783471360156.0, 9783570104163.0, 9783103971675.0, 9783785728413.0, 9783442492961.0, 9783328603139.0, 9783423283656.0, 9783743215719.0, 9783570104163.0, 9783471360156.0, 9783352009983.0, 9783839205181.0, 9783442315673.0, 9783785727270.0, 9783785726549.0, 9783426530238.0, 9783426228081.0, 9783764507244.0, 9783651001114.0, 9783785727836.0, 9783426228081.0, 9783462002911.0, 9783764507299.0, 9783764507312.0, 9783764508357.0, 9783365004630.0, 9783651001114.0, 9783446277397.0, 9783499010743.0, 9783764508357.0, 9783462002911.0, 9783426526521.0, 9783896676641.0, 9783746635941.0, 9783328106265.0, 9783809027676.0, 9783328107668.0, 9783716000007.0, 9783103974966.0, 9783832166380.0, 9783746635941.0, 9783809027676.0, 9783570105139.0, 9783959673990.0, 9783455017588.0, 9783426530245.0, 9783832166380.0, 9783746635941.0, 9783785700471.0, 9783423218924.0, 9783757700225.0, 9783463000480.0, 9783423218924.0, 9783757700225.0, 9783463000480.0, 9783827015099.0, 9783462002423.0, 9783423283199.0, 9783896677556.0, 9783037621110.0, 9783462004786.0, 9783827015099.0, 9783462002423.0, 9783423283199.0, 9783896677556.0, 9783037621110.0, 9783462004786.0, 9783423283199.0, 9783462002416.0, 9783785727119.0, 9783492071239.0, 9783959674188.0, 9783805201032.0, 9783746641058.0, 9783596709038.0, 9783423284318.0, 9783446279476.0, 9783949465147.0, 9783423283199.0, 9783805201124.0, 9783746640051.0, 9783453274013.0, 9783596709038.0, 9783462005127.0, 9783764508142.0, 9783608504545.0, 9783455017588.0, 9783630877488.0, 9783463407203.0, 9783442317646.0, 9783458682554.0, 9783757700478.0, 9783832168063.0, 9783257073102.0, 9783328603337.0, 9783832182052.0, 9783442317547.0, 9783423283199.0, 9783716027820.0, 9783810530387.0, 9783832168292.0, 9783036950457.0, 9783423283199.0, 9783328603337.0, 9783810500540.0, 9783746635927.0, 9783426530238.0, 9783764508616.0, 9783352009440.0, 9783442317837.0, 9783352009600.0, 9783365007563.0, 9783453429222.0, 9783462005868.0, 9783471351697.0, 9783809027539.0, 9783550201561.0, 9783351041847.0, 9783847901860.0, 9783455018127.0, 9783809027768.0, 9783833888250.0, 9783426530252.0, 9783809026631.0, 9783809026679.0, 9783499012297.0, 9783442762514.0, 9783039260676.0, 9783352009266.0, 9783352009259.0, 9783630877709.0, 9783757700614.0, 9783103976212.0, 9783453429772.0, 9783426530269.0, 9783833888250.0, 9783499012303.0, 9783492072601.0, 9783328603375.0, 9783492065535.0, 9783857172946.0, 9783492062657.0, 9783492062640.0, 9783499010743.0, 9783492063357.0, 9783352010101.0, 9783406822476.0, 9783499267932.0]"
30081.0,"[9783746640020.0, 9783800112715.0, 9783772458750.0, 9783743201347.0, 9783423220071.0, 3257067507.0, 9783257068627.0, 3257066999.0, 9783736312791.0, 9783736314689.0, 9783522458573.0, 9783765461637.0, 3765447839.0, 9783765461637.0, 3257066999.0, 9783772458750.0, 9783800112715.0, 9783746635101.0, 9783736318632.0, 9783257068962.0, 9783257069396.0, 9783736314856.0, 9783257071993.0, 9783257069280.0, 9783736318632.0, 9783746635101.0, 9783772459597.0, 9783866592971.0, 3257067507.0, 3257067828.0, 9783956497957.0, 9783423263481.0, 9783442316458.0, 9783715255064.0, 9783404185696.0, 9783772459597.0, 9783956497957.0, 9783423263481.0, 9783404185696.0, 9783845839066.0, 9783833730757.0, 9783328300793.0, 9783257069914.0, 9783959670876.0, 9783710403002.0, 9783328600596.0, 9783740815523.0, 9783257069396.0, 9783810530820.0, 9783426529867.0, 9783328600596.0, 9783833730757.0, 9783740817572.0, 9783499010743.0, 9783894256289.0, 9783037631263.0, 9783754631812.0, 9783715250175.0, 9783311120445.0, 9783442485734.0, 9783036958255.0, 9783890295756.0, 9783492071697.0, 9783841066855.0, 9772296219008.0, 3768824910.0, 9783440174128.0, 3908157106.0, 9783440173367.0, 9783866593053.0, 3908157106.0, 9783841066855.0, 9783036958255.0, 9783442485734.0, 9783894256289.0, 9783499010743.0, 9783328600596.0, 9783423253574.0, 9783810530851.0, 9783311120476.0, 9783037631164.0, 9783986590024.0, 9783894257569.0, 9783894257781.0, 9783039195930.0, 9783858699473.0, 9783740817572.0, 9783866592988.0, 9783866592506.0, 3908157106.0, 9783499010743.0, 9783986590024.0, 9783858699473.0, 9783832166663.0, 9783423218795.0, 9783458682134.0, 9783499007507.0, 9783715250083.0, 9783492063586.0, 9783833886065.0, 9783596705214.0, 9783859327344.0, 3908157106.0, 9783499010743.0, 9783986590024.0, 9783858699473.0, 9783832166663.0, 9783423218795.0, 9783458682134.0, 9783499007507.0, 9783715250083.0, 9783492063586.0, 9783833886065.0, 9783596705214.0, 9783859327344.0, 9783740801786.0, 9783894257903.0, 9783838837994.0, 9783946658559.0, 9783867408110.0, 9783965201798.0, 9783905945034.0, 9783426529799.0, 9783740809508.0, 9783740809690.0, 9783404177400.0, 9783404176311.0, 9783740818401.0, 9783767018686.0, 9783735850607.0, 9783740818401.0, 9783965201798.0, 9783838837994.0, 9783859327344.0, 9783499010743.0, 9783866908277.0, 9783890295725.0, 9783404184934.0, 9783311300441.0, 9783740800505.0, 9783740814397.0, 9783715250083.0, 9783312012268.0, 9783740803056.0, 9783740803056.0, 9783442494088.0, 9783906869070.0, 9783838837789.0, 9783740818760.0, 9783458682134.0, 9783039130283.0, 9783492063500.0, 9783905927610.0, 9783473586561.0, 9783740812089.0, 9783492063500.0, 9783039130283.0, 9783838837789.0, 9783740806255.0, 9783740816162.0, 9783740813956.0, 9783740816865.0, 9783954514410.0, 9783492071826.0, 9783866124776.0, 9783499006630.0, 9783832181970.0, 9783838837789.0, 9783740806255.0, 9783832181970.0, 9783311120605.0, 9783492064804.0, 9783866486966.0, 9783986590147.0, 9783499012655.0, 9783715250199.0, 9783351041984.0, 9783492072533.0, 9783453427716.0, 9783805251068.0, 9783365005521.0, 9783453427716.0, 9783453425798.0, 9783740809508.0, 9783740818685.0, 9783772442452.0, 9783462003284.0, 9783734112676.0, 9783785721216.0, 9783453423787.0, 9783832168032.0, 9783442493098.0, 9783453423787.0, 9783740818685.0, 9783453425798.0, 9783462003284.0, 9783453427723.0, 9783897475854.0, 9783492072533.0, 9783866486249.0, 9783715255019.0, 9783839201701.0, 9783404184729.0, 9783770023370.0, 9783522202954.0, 9783906869445.0, 9783735850997.0, 9783453704435.0, 9783492072533.0, 9783839201701.0, 9783735850997.0, 9783453704435.0, 9783423220576.0, 9783740815882.0, 9783906847085.0, 9783740813482.0, 9783426529867.0, 9783458683513.0, 9783492063821.0, 9783866486966.0, 9783740821067.0, 9783740811341.0, 9783866486966.0, 9783492063821.0, 9783906847085.0, 9783423220576.0, 9783832168414.0, 9783426282564.0, 9783969650783.0, 9783311120162.0, 9783740816100.0, 9783740814984.0, 9783740809324.0, 9783715255057.0, 3038002089.0, 9783788620578.0, 9783906847085.0, 3038002089.0, 9783431050417.0, 9783548376479.0, 9783839225998.0, 9783757700195.0, 9783907238196.0, 9783961770717.0, 3351033217.0, 9783905769661.0, 9783740806668.0, 9783858828866.0, 9783311120414.0, 9783907238196.0, 9783961770717.0, 9783858828866.0, 9783832168421.0, 9783455018219.0, 9783785727881.0, 9783431041170.0, 9783740818432.0, 9783039130375.0, 9783832168414.0, 9783431039054.0, 9783492063814.0, 9783423263863.0, 9783426530672.0, 9783462004595.0, 9783442317646.0, 9783757700478.0, 9783423263863.0, 9783757700478.0, 9783426530665.0, 9783453580763.0, 9783446279834.0, 9783743215443.0, 9783328603290.0, 9783709971321.0, 9783746639598.0, 9783453271753.0, 9783492318044.0, 9783312005598.0, 9783473462773.0, 9783453580763.0, 4198856104952.0, 3314017452.0, 9783851793772.0, 9783734110610.0, 9783103974270.0, 9783453580770.0, 9783740818432.0, 9783492064781.0, 9783453605534.0, 9783426529867.0, 9783749900114.0, 9783734109775.0, 9783453580756.0, 9783734108082.0, 9783851794007.0, 9783596709892.0, 9783715250069.0, 9783740812591.0, 9783311150336.0, 9783954513611.0, 9783829727129.0, 9783809442028.0, 9783492064781.0, 4198856104952.0, 9783851793772.0, 3314017452.0]"
30089.0,"[9783453424647.0, 9783809027300.0, 9783736318113.0, 9783328602910.0, 9783499244407.0, 9783764507312.0, 9783764507299.0, 9783426523964.0, 9783736315778.0, 9783492063586.0, 9783499009167.0, 9783453273986.0, 9783736314696.0, 9783426523971.0, 9783734111105.0, 9783328602545.0, 9783442206483.0, 9783608505153.0, 9783426529867.0, 9783426530238.0, 9783442491940.0, 9783442315765.0, 9783746635811.0, 9783426283943.0, 9783754631812.0, 9783809027584.0, 9783764507725.0, 9783764508142.0, 9783492062657.0, 9783855351213.0, 9783442315703.0, 9783764508098.0, 9783651025936.0, 9783492063227.0, 9783442494040.0, 9783442494064.0, 9783499002625.0, 9783715255019.0, 9783715255057.0, 9783548066271.0, 9783651001169.0, 9783727212680.0, 9783463000176.0, 9783839201213.0, 9783446277397.0, 9783958187436.0, 9783958187429.0, 9783809027539.0, 9783896676641.0, 9783360013415.0, 9783492056007.0, 9783492063876.0, 9783453425828.0, 9783492063319.0, 9783442770885.0, 9783785728345.0, 9783446273771.0, 9783499008078.0, 9783442206353.0, 9783734111914.0, 9783864932397.0, 9783423283649.0, 9783328108214.0, 9783426526521.0, 9783743213814.0, 9783293005969.0, 9783736316836.0, 9783736318816.0, 9783809027614.0, 9783458682134.0, 9783827014641.0, 9783492063760.0, 9783463000503.0, 9783734112669.0, 9783365003701.0, 9783492064798.0, 9783716000007.0, 9783492071697.0, 9783736316546.0, 9783499008221.0, 9783453423633.0, 9783426307410.0, 9783499008061.0, 9783492064019.0, 9783608505153.0, 9783423217309.0, 9783492063340.0, 9783442762415.0, 9783406806520.0, 9783958187160.0, 9783764507718.0, 9783596708024.0, 9783453322738.0, 9783492071963.0, 9783958187160.0, 9783764508333.0, 9783498003876.0, 9783492064132.0, 9783365003701.0, 9783442762590.0, 9783736319738.0, 9783453426641.0, 9783426227633.0, 9783453274617.0, 9783453274617.0, 9783423283816.0, 9783328110088.0, 9783426309537.0, 9783710607288.0, 9783462002416.0, 9783453274334.0, 9783826079573.0, 9783736318250.0, 9783832166380.0, 9783734109744.0, 9783473586561.0, 9783805200684.0, 9783453271845.0, 9783442476169.0, 9783423263481.0, 9783492065115.0, 9783328603139.0, 9783442494019.0, 9783518431504.0, 9783764507732.0, 9783423283823.0, 9783734111662.0, 9783442758982.0, 9783492064026.0, 9783570104989.0, 9783499012655.0, 9783948392819.0, 9783736318694.0, 9783492063609.0, 9783328110262.0, 9783757700225.0, 9783453428607.0, 9783492063593.0, 9783328106265.0, 9783328110255.0, 9783734112676.0, 9783442493098.0, 9783499008054.0, 9783736319264.0, 9783736319271.0, 9783453428614.0, 9783462005868.0, 9783492063326.0, 9783442206599.0, 9783499008078.0, 9783499008061.0, 9783453471542.0, 9783492062893.0, 9783423283656.0, 9783453471900.0, 9783328110262.0, 9783453428577.0, 9783809027676.0, 9783423220620.0, 9783551585394.0, 9783845856919.0, 9783423765022.0, 9783492072410.0, 9783328111085.0, 4194778506904.0, 9783845856926.0, 9783442758975.0, 9783724526537.0, 9783453428676.0, 9783498003173.0, 9783426227923.0, 9783365004111.0, 9783453427112.0, 9783453272217.0, 9783423262422.0, 9783596708703.0, 9783404189977.0, 9783404185740.0, 9783499007828.0, 9783423283199.0, 9783426530665.0, 9783746640006.0, 9783743215443.0, 9783103976212.0, 9783499010750.0, 9783442762439.0, 9783423283861.0, 9783404193196.0, 9783596709038.0, 9783492319249.0, 9783462004922.0, 9783423220422.0, 9783596709403.0, 9783426528709.0, 9783492065276.0, 9783328107064.0, 9783103976212.0, 9783810500656.0, 9783423220439.0, 9783446273757.0, 9783809027546.0, 4198856104952.0, 4194778506904.0, 9783548068848.0, 9783423220576.0, 9783746640600.0, 9783907406014.0, 9783548062945.0, 9783764508869.0, 9783423220576.0, 9783548068848.0, 9783492321112.0, 9783423263504.0, 9783426281741.0, 9783423220859.0, 9783492072960.0, 9783548064147.0, 9783423263153.0, 9783328111436.0, 9783453429222.0, 9783453428195.0, 9783847901624.0, 9783352009686.0, 9783453275133.0, 9783103974652.0, 9783453429222.0, 9783548068732.0, 9783958187894.0, 9783736323957.0]"
30090.0,"[9783257070101.0, 3857031472.0, 9783857030833.0, 9783522303798.0, 9783857030864.0, 9783857031014.0, 9783257070101.0, 9783857031656.0, 3857033320.0, 9783857033506.0, 3857030444.0, 9783462048872.0, 9783426518724.0, 9783426521113.0, 9783426521984.0, 9783426281567.0, 9783462052688.0, 9783426520321.0, 9783857033506.0, 3857030444.0, 9783462048872.0, 9783426521991.0, 9783426526736.0, 9783426281567.0, 9783426526736.0, 9783462052695.0, 9783426526743.0, 9783462004076.0, 9783462052695.0, 9783426527115.0, 3423247870.0, 9783426530870.0, 9783462001020.0, 9783473492275.0]"
30091.0,"[9783257071184.0, 9783257071993.0, 9783770184583.0, 9783453439689.0, 9783453424449.0, 9783829727150.0, 9783832168179.0, 9783453273566.0, 9783770184583.0, 9783866124707.0, 9783764507879.0, 9783328602057.0, 9783328110767.0, 9783764507886.0, 9783764508654.0, 9783463000527.0, 9783785721216.0, 9783764508654.0, 9783551313690.0, 9783551313690.0, 9783785700471.0, 9783551556707.0, 9783551556684.0, 9783551556691.0, 9783453427648.0, 9783453273870.0, 9783551556011.0, 9783551556035.0, 9783551556028.0, 9783551556042.0, 9783551556059.0, 9783257072372.0, 9783551556691.0, 9783894257569.0, 9783894256289.0, 9783894257781.0, 9783986590147.0, 9783492709217.0, 9783986590222.0, 9783715250083.0, 9783596700493.0, 9783857172946.0, 9783257073096.0, 9783785724286.0, 9783764506988.0, 9783839205129.0, 9783839201213.0, 9783463406640.0, 9783499211744.0]"
30095.0,"[9783492071345.0, 9783839817674.0, 9783785727607.0, 9783570166475.0, 9783837145687.0, 9771664989000.0, 9783837145687.0, 9783869523675.0, 9783492071697.0, 9781984806758.0, 9783837156980.0, 9783785783702.0, 9783839891957.0, 9771664989000.0, 9783492063319.0, 9771664989000.0, 9783847901297.0, 9783839891957.0, 9783492071697.0, 9781984806758.0, 9783837156980.0, 9783785783702.0, 9783847901297.0, 9783492063319.0, 9783837156980.0, 9783867179959.0, 9783957130440.0, 9783805200851.0, 9781529409093.0, 9780857528131.0, 9783957130440.0, 9783867179959.0, 9771664989000.0, 9783745914511.0, 9781405954440.0, 9781472251992.0, 9783596164530.0, 9783328602910.0, 9771664989000.0, 9783596164530.0, 9781472251992.0, 9783844515886.0, 9783844538120.0, 9783957130594.0, 9783446277397.0, 9783352009952.0, 9783036958910.0, 9783463000251.0, 9783957130594.0, 9783844538120.0, 9781472251992.0, 9783596164530.0, 9783844515886.0, 9783957130594.0, 9783844538120.0, 9783352009952.0, 9783446277397.0, 9783036958910.0, 9783463000251.0, 9783453704435.0, 9780008412487.0, 9783839820353.0, 9783869525556.0, 9771664989000.0, 9771664989000.0, 9783492071604.0, 9781786581570.0, 9783492064088.0, 9783949465123.0, 4196084506302.0, 4196084506302.0, 9783453274303.0, 4196084506302.0, 9783869525556.0, 9783839820353.0, 9783426284131.0, 9783832181680.0, 4196084506302.0, 9771664989000.0, 9783869525556.0, 9783426284131.0, 9783832181680.0, 9783404188062.0, 9783442492961.0, 9783832168179.0, 9783492071635.0, 9783499013553.0, 9783832181697.0, 4009750214336.0, 4042564195590.0, 9783832181697.0, 9783832168179.0, 9783492071635.0, 9783499013553.0, 9771664989000.0, 9783869525556.0, 9783103974829.0, 9783869522197.0, 4196084506302.0, 9783492071635.0, 9783499013553.0, 9783832181697.0, 9783869522197.0, 9783736318250.0, 9783570122655.0, 9782755664324.0, 9781472156624.0, 9783992003464.0, 9781529418255.0, 9783257804485.0, 9783742400680.0, 9771664989000.0, 9783499012655.0, 7611698040242.0, 9783785754801.0, 9783742400680.0, 9782755664324.0, 9781529418255.0, 9783992003464.0, 9783257804485.0, 9783442223770.0, 9771664989000.0, 9783785754801.0, 9783832166380.0, 9783426448878.0, 9780241995020.0, 9781529153309.0, 9780593420218.0, 9783596707560.0, 9780241441138.0, 9783805201124.0, 9783423220439.0, 9783958620445.0, 9771664989000.0, 9783958620445.0, 9780593420218.0, 9783805201124.0, 9780241441138.0, 9783596707560.0, 9783734110795.0, 9783839818589.0, 9783844523522.0, 9783453274013.0, 9771664989000.0, 9783958620445.0, 9771664989000.0, 9783453274013.0, 9783839818589.0, 9783734110795.0, 9783844523522.0, 9783869524580.0, 9783742418197.0, 9783734110795.0, 9783742418197.0, 9783742418197.0, 9783839821145.0, 9771664989000.0, 3764501921.0, 9783548286679.0, 9783492257626.0, 9783839821145.0, 9771664989000.0, 9783742430328.0, 9783839821145.0, 9783742430328.0, 9783844524772.0, 9783837165791.0, 9783442222254.0, 9783570122655.0]"
30097.0,"[9783423086561.0, 9783311120254.0, 9783455014860.0, 9783463000435.0, 9783442205417.0, 9783103971637.0, 9783740809300.0, 9783906774893.0, 9783442205417.0, 9783103971637.0, 9783740809300.0, 9783906774893.0, 9783311120254.0, 9783311120254.0, 9783426509500.0, 9783423263382.0, 9783426509500.0, 9783423263382.0, 9783426509500.0, 9783257072709.0, 9783312006533.0, 9783442492114.0, 9783492062404.0, 9783257071948.0, 9783896676641.0, 9783426509500.0, 9783257072709.0, 9783312006533.0, 9783442492114.0, 9783492062404.0, 9783257071948.0, 9783896676641.0, 9783992003464.0, 9783906050362.0, 9783257072709.0, 9783906050362.0, 9783992003464.0, 9783312006533.0, 9783257071948.0, 9783492062404.0, 9783829728058.0, 9783630877334.0, 9783630876795.0, 9783839201862.0, 9783969650783.0, 9783829728058.0, 9783906050362.0, 9783969650783.0, 9783630876795.0, 9783839201862.0, 9783630876795.0, 9783839201862.0, 9783446273962.0, 9783832168421.0, 9783311120049.0, 9783492313209.0, 9783446273962.0, 9783832168421.0, 9783311120049.0, 9783492313209.0, 9783453292178.0, 9783778774892.0, 9783492070140.0, 9783453292178.0, 9783778774892.0, 9783492070140.0, 9783778774892.0, 9783492070140.0]"
30102.0,"[9783442204403.0, 9783453471344.0, 9783453471351.0, 9783442204359.0, 9783641155216.0, 9783453419919.0, 9783789161704.0, 9783442204359.0, 9783453419926.0, 9783453271876.0, 9783453421677.0, 9783453421776.0, 9783404177240.0, 9783404176311.0, 9783404177400.0, 9783548289960.0, 9783548289984.0, 9783548289991.0, 9783404184842.0, 9783404185689.0, 9783404185696.0, 9783810525321.0, 9783864931161.0, 9783864931178.0, 9783492063326.0, 9783864931185.0, 9783328602262.0, 9783328602347.0, 9783746635675.0, 9783746635927.0, 9783548286679.0, 9783746636641.0, 3857033667.0, 9783551519795.0, 9783789161728.0, 9783328602354.0, 9783548285276.0, 9783548286679.0, 9783453271845.0, 9783453292338.0, 9783453292444.0, 9783857034817.0, 9783845116099.0, 9783423282598.0, 9783453425361.0, 9781035005680.0, 9783499003448.0, 9783453425378.0, 9783499003455.0, 9783423218924.0, 9783453425392.0, 9783453425385.0, 9783764507763.0, 9783764507770.0, 9783785700471.0, 9783746637044.0, 9783746637051.0, 9783746637068.0, 9783404184934.0, 9783746635101.0, 9783746635774.0, 9783746637938.0, 9783746637105.0, 9783492318112.0, 9783492318129.0, 9783492318112.0, 9783757700614.0, 9783492318136.0, 9783453425774.0, 9783453425781.0, 9783453425798.0, 9783866124707.0, 9783867424608.0, 9783401713106.0, 9783743208728.0, 9783734108907.0, 9783734108914.0, 9783734108921.0, 9783734108938.0, 9783499004278.0, 9783499004292.0]"
30106.0,"[9783832166700.0, 9783463000244.0, 9783453441279.0, 9783442490943.0, 9783463407203.0, 9783462002423.0, 9783423283861.0, 9783463000251.0, 9783453441279.0, 9783832166700.0, 9783453441279.0, 9783455017328.0, 9783832169459.0, 9783453441255.0, 9783832169459.0, 9783453441262.0, 9783442490950.0, 9783480236237.0, 9783351041984.0, 9783492071963.0, 9783453441279.0, 9783492071963.0, 9783480236237.0, 9783453441279.0, 9783630876108.0, 9783492071536.0, 9783596706037.0, 9783446279476.0, 9783630876108.0, 9783596706037.0, 9783492071536.0, 9783630876108.0, 9783257073096.0, 9783552073388.0, 9783866592148.0, 9783831046737.0, 9783831019090.0, 9783906807393.0, 9783498062934.0, 9783746635101.0, 9783906807393.0, 9783831019090.0, 9783831046737.0, 9783866592148.0, 9783498062934.0, 9783746635774.0, 9783293005075.0, 9783866592148.0, 9783831046737.0, 9783831019090.0, 9783293005075.0, 9783352009600.0, 9783311300724.0, 9783630877488.0, 9783036950099.0]"
